Game ID, Expected payoff of player1 from approx, Expected payoff of player1 real, epsilon player1, Expected payoff of player2 from approx, Expected payoff of player2 real, epsilon player2, player_1_strategy, player_2_strategy
130, 0.657895, 0.799043, 0.141148, 0.552632, 0.704454, 0.151822, "[0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]"
131, 0.657895, 0.697047, 0.039152, 0.552632, 0.910413, 0.357782, "[0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]"
132, 0.657895, 0.758285, 0.10039, 0.552632, 0.666483, 0.113851, "[0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]"
133, 0.657895, 0.785346, 0.127451, 0.552632, 0.697287, 0.144655, "[0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]"
134, 0.657895, 0.702736, 0.044841, 0.552632, 0.656781, 0.10415, "[0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]"
135, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, "[1.0, 0.0, 0.0, 0.0]", "[1.0, 0.0]"
136, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, "[1.0, 0.0, 0.0, 0.0]", "[1.0, 0.0]"
137, 1.0, 0.861111, -0.138889, 1.0, 0.7, -0.3, "[1.0, 0.0, 0.0, 0.0]", "[1.0, 0.0]"
138, 0.5, 0.5, -0.0, 0.8125, 0.68421, -0.12829, "[0.5, 0.5]", "[0.0, 1.0, 0.0]"
139, 0.5, 0.842105, 0.342105, 0.578948, 0.894737, 0.31579, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5]"
140, 0.921052, 0.947368, 0.026315, 0.921052, 0.789474, -0.131579, "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
141, 0.921052, 0.612049, -0.309004, 0.921052, 0.505848, -0.415205, "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
142, 0.921052, 0.561924, -0.359128, 0.921052, 0.421332, -0.49972, "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
143, 0.644737, 1.0, 0.355263, 0.631579, 0.842105, 0.210526, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5]"
144, 0.644737, 0.827751, 0.183015, 0.631579, 0.768421, 0.136842, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5]"
145, 0.644737, 0.88772, 0.242983, 0.631579, 0.710526, 0.078947, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5]"
146, 0.644737, 0.868421, 0.223684, 0.631579, 0.674641, 0.043062, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5]"
147, 0.644737, 0.747807, 0.10307, 0.631579, 0.711324, 0.079745, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5]"
148, 0.644737, 0.656052, 0.011316, 0.631579, 0.569242, -0.062337, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5]"
149, 0.644737, 0.826954, 0.182217, 0.631579, 0.598224, -0.033355, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5]"
150, 0.680556, 1.0, 0.319444, 0.59375, 0.875, 0.28125, "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.5]"
151, 0.597222, 0.888889, 0.291667, 0.5, 1.0, 0.5, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5]", "[0.0, 0.0, 0.5, 0.5]"
152, 0.597222, 0.888889, 0.291667, 0.5, 0.777778, 0.277778, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5]", "[0.0, 0.0, 0.5, 0.5]"
153, 0.597222, 0.696581, 0.099359, 0.5, 0.538461, 0.038462, "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5]", "[0.0, 0.0, 0.5, 0.5]"
154, 0.56579, 0.759398, 0.193609, 0.592105, 0.736842, 0.144737, "[0.5, 0.5, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
155, 0.972222, 0.944444, -0.027778, 0.833334, 1.0, 0.166667, "[0.0, 0.0, 1.0, 0.0]", "[0.0, 0.5, 0.5]"
156, 0.46875, 0.625, 0.15625, 0.466666, 0.666667, 0.200001, "[0.5, 0.5, 0.0]", "[0.0, 0.5, 0.5, 0.0]"
157, 0.5625, 1.0, 0.4375, 0.631579, 0.789474, 0.157895, "[0.5, 0.5, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]"
158, 0.766666, 0.533333, -0.233333, 0.59375, 1.0, 0.40625, "[0.0, 1.0, 0.0]", "[0.5, 0.0, 0.0, 0.5]"
159, 0.541667, 0.611111, 0.069444, 0.671052, 1.0, 0.328948, "[0.5, 0.0, 0.5, 0.0]", "[0.0, 0.0, 0.5, 0.0, 0.5, 0.0]"
160, 0.541667, 0.444444, -0.097223, 0.671052, 1.0, 0.328948, "[0.5, 0.0, 0.5, 0.0]", "[0.0, 0.0, 0.5, 0.0, 0.5, 0.0]"
161, 0.541667, 0.416667, -0.125, 0.671052, 0.657895, -0.013158, "[0.5, 0.0, 0.5, 0.0]", "[0.0, 0.0, 0.5, 0.0, 0.5, 0.0]"
162, 0.5, 0.947368, 0.447368, 0.6875, 0.9375, 0.25, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]", "[1.0, 0.0]"
163, 0.5, 1.0, 0.5, 0.6875, 0.375, -0.3125, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]", "[1.0, 0.0]"
164, 0.5, 0.694737, 0.194737, 0.6875, 0.3125, -0.375, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]", "[1.0, 0.0]"
165, 0.75, 0.888889, 0.138889, 0.605263, 0.789474, 0.184211, "[1.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
166, 0.75, 0.708333, -0.041667, 0.605263, 0.885167, 0.279904, "[1.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
167, 0.75, 0.75, 0.0, 0.605263, 0.568421, -0.036842, "[1.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
168, 0.789473, 0.947368, 0.157895, 0.776316, 0.684211, -0.092105, "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
169, 0.789473, 1.0, 0.210527, 0.776316, 0.947368, 0.171052, "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
170, 0.789473, 0.912281, 0.122807, 0.776316, 0.642857, -0.133459, "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
171, 0.789473, 0.864661, 0.075188, 0.776316, 0.622291, -0.154025, "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
172, 0.789473, 0.799499, 0.010025, 0.776316, 0.615132, -0.161184, "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0]"
173, 0.592106, 1.0, 0.407895, 0.578948, 0.894737, 0.31579, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
174, 0.592106, 0.798246, 0.20614, 0.578948, 0.866029, 0.287081, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
175, 0.592106, 0.763158, 0.171052, 0.578948, 0.631579, 0.052631, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
176, 0.592106, 0.696893, 0.104788, 0.578948, 0.573807, -0.005141, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
177, 0.592106, 0.629152, 0.037047, 0.578948, 0.512013, -0.066934, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
178, 0.53125, 0.375, -0.15625, 0.583334, 1.0, 0.416667, "[0.0, 0.0, 1.0]", "[0.0, 0.5, 0.5, 0.0, 0.0]"
179, 0.552632, 0.631579, 0.078948, 0.705882, 0.882353, 0.176471, "[0.5, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
180, 0.552632, 0.539474, -0.013158, 0.705882, 0.686275, -0.019608, "[0.5, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
181, 0.552632, 0.534018, -0.018614, 0.705882, 0.666667, -0.039216, "[0.5, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
182, 0.552632, 0.520871, -0.03176, 0.705882, 0.666667, -0.039216, "[0.5, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
183, 0.552632, 0.532164, -0.020468, 0.705882, 0.666034, -0.039848, "[0.5, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
184, 0.638889, 0.47619, -0.162698, 0.59375, 0.714286, 0.120536, "[0.5, 0.0, 0.5]", "[0.0, 0.5, 0.0, 0.0, 0.5]"
185, 0.644737, 0.894737, 0.25, 0.460526, 0.947368, 0.486842, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
186, 0.644737, 0.657895, 0.013158, 0.460526, 0.661654, 0.201128, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
187, 0.644737, 0.65256, 0.007823, 0.460526, 0.581339, 0.120813, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
188, 0.644737, 0.706206, 0.061469, 0.460526, 0.641447, 0.180921, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
189, 0.644737, 0.811595, 0.166858, 0.460526, 0.458544, -0.001983, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
190, 0.644737, 0.747126, 0.102389, 0.460526, 0.492237, 0.03171, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
191, 0.644737, 0.632318, -0.012419, 0.460526, 0.658607, 0.198081, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]"
192, 0.618421, 1.0, 0.381579, 0.642857, 0.642857, 0.0, "[0.5, 0.5]", "[0.0, 0.0, 0.0, 0.5, 0.5]"
193, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, "[1.0, 0.0]", "[1.0, 0.0]"
194, 0.789473, 0.684211, -0.105263, 0.921052, 0.729324, -0.191729, "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
195, 0.789473, 0.680815, -0.108658, 0.921052, 0.770335, -0.150718, "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
196, 0.789473, 0.635393, -0.154081, 0.921052, 0.716247, -0.204805, "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
197, 0.789473, 0.633061, -0.156412, 0.921052, 0.673017, -0.248035, "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
198, 0.789473, 0.541376, -0.248097, 0.921052, 0.657174, -0.263879, "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
199, 0.789473, 0.536042, -0.253431, 0.921052, 0.775454, -0.145598, "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
200, 0.789473, 0.510158, -0.279316, 0.921052, 0.651428, -0.269624, "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0]"
201, 0.82353, 0.647059, -0.17647, 0.916666, 1.0, 0.083333, "[0.0, 1.0, 0.0]", "[0.5, 0.0, 0.5]"
202, 0.338236, 0.555556, 0.21732, 0.455882, 0.458824, 0.002941, "[0.5, 0.0, 0.0, 0.5]", "[0.5, 0.5, 0.0]"
203, 0.671052, 1.0, 0.328947, 0.569444, 0.611111, 0.041667, "[0.0, 0.5, 0.0, 0.5, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.5]"
204, 0.671052, 1.0, 0.328947, 0.569444, 0.666667, 0.097223, "[0.0, 0.5, 0.0, 0.5, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.5]"
205, 0.671052, 0.878543, 0.20749, 0.569444, 0.555556, -0.013889, "[0.0, 0.5, 0.0, 0.5, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.5]"
206, 0.671053, 0.894737, 0.223684, 0.263158, 1.0, 0.736842, "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.5, 0.0, 0.5, 0.0]"
207, 0.671053, 1.0, 0.328947, 0.263158, 0.789474, 0.526316, "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.5, 0.0, 0.5, 0.0]"
208, 0.671053, 0.549739, -0.121314, 0.263158, 0.564347, 0.301189, "[0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.5, 0.0, 0.5, 0.0]"
209, 0.578947, 0.722991, 0.144044, 0.56579, 0.547988, -0.017802, "[0.5, 0.5, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]"
210, 0.578947, 0.584951, 0.006004, 0.56579, 0.501685, -0.064105, "[0.5, 0.5, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]"
211, 0.578947, 0.528764, -0.050184, 0.56579, 0.496241, -0.069549, "[0.5, 0.5, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0]"
212, 0.592105, 0.842105, 0.25, 0.486842, 0.842105, 0.355263, "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
213, 0.592105, 0.736842, 0.144737, 0.486842, 0.736842, 0.25, "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
214, 0.592105, 0.467507, -0.124599, 0.486842, 0.719901, 0.233059, "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
215, 0.807692, 0.615385, -0.192307, 0.888889, 1.0, 0.111111, "[1.0, 0.0]", "[0.0, 0.5, 0.5]"
216, 0.625, 0.625, 0.0, 0.852941, 0.882353, 0.029412, "[0.0, 1.0]", "[0.0, 0.0, 0.0, 0.5, 0.5]"
217, 0.583333, 0.666667, 0.083334, 0.539474, 0.631579, 0.092105, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
218, 0.583333, 0.944444, 0.361111, 0.539474, 0.736842, 0.197368, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
219, 0.583333, 0.722222, 0.138889, 0.539474, 0.421053, -0.118421, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
220, 0.583333, 0.825397, 0.242063, 0.539474, 0.663158, 0.123684, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
221, 0.583333, 0.805555, 0.222221, 0.539474, 0.438229, -0.101245, "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.5]"
222, 0.647059, 0.941176, 0.294117, 0.5625, 1.0, 0.4375, "[0.5, 0.0, 0.0, 0.5, 0.0]", "[0.5, 0.5]"
223, 0.763158, 0.842105, 0.078947, 0.921052, 0.823529, -0.097523, "[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.5]"
224, 0.723684, 1.0, 0.276316, 0.657894, 0.842105, 0.184211, "[0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5]", "[0.5, 0.5]"
225, 0.805555, 0.833333, 0.027778, 0.819444, 1.0, 0.180555, "[0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0]", "[0.5, 0.5]"
226, 0.486842, 0.631579, 0.144737, 0.708333, 1.0, 0.291667, "[0.5, 0.5, 0.0]", "[0.0, 0.0, 0.5, 0.5]"
227, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, "[0.0, 0.0, 1.0]", "[0.0, 0.0, 0.0, 1.0]"
228, 0.5, 0.941176, 0.441176, 0.605263, 0.842105, 0.236842, "[0.0, 1.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0]"
229, 0.5, 0.698529, 0.198529, 0.605263, 0.815789, 0.210526, "[0.0, 1.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0]"
230, 0.5, 0.831933, 0.331933, 0.605263, 0.678362, 0.073099, "[0.0, 1.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0]"
231, 0.5, 0.691572, 0.191572, 0.605263, 0.707449, 0.102186, "[0.0, 1.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0]"
232, 0.5, 0.615385, 0.115385, 0.605263, 0.542475, -0.062788, "[0.0, 1.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0]"
233, 0.5, 0.614353, 0.114353, 0.605263, 0.574163, -0.0311, "[0.0, 1.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0]"
234, 0.5, 0.593277, 0.093277, 0.605263, 0.541571, -0.063692, "[0.0, 1.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0]"
235, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, "[0.0, 0.0, 1.0, 0.0]", "[0.0, 1.0, 0.0]"
236, 0.710527, 1.0, 0.289473, 0.710527, 0.789474, 0.078947, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 1.0, 0.0]"
237, 0.56579, 0.894737, 0.328947, 0.552632, 0.631579, 0.078948, "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.5]"
238, 0.916666, 0.944444, 0.027777, 0.81579, 1.0, 0.184211, "[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5]"
239, 0.916666, 1.0, 0.083333, 0.81579, 0.789474, -0.026315, "[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5]"
240, 0.916666, 0.694444, -0.222222, 0.81579, 0.894737, 0.078947, "[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5]"
241, 0.916666, 0.857143, -0.059524, 0.81579, 0.868421, 0.052632, "[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5]"
242, 0.916666, 0.673913, -0.242754, 0.81579, 0.933014, 0.117225, "[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5]"
243, 0.916666, 0.669006, -0.247661, 0.81579, 0.560984, -0.254805, "[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5]"
244, 0.916666, 0.695473, -0.221193, 0.81579, 0.786885, -0.028904, "[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.0, 0.0, 0.0, 0.5]"
245, 0.764706, 1.0, 0.235294, 0.973684, 0.578947, -0.394737, "[1.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
246, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, "[1.0, 0.0, 0.0]", "[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]"
247, 0.868421, 0.578947, -0.289474, 0.916666, 0.777778, -0.138889, "[1.0, 0.0]", "[0.5, 0.5, 0.0, 0.0, 0.0]"
248, 0.605263, 1.0, 0.394737, 0.460526, 0.684211, 0.223684, "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.5]"
249, 0.868421, 0.842105, -0.026316, 0.578948, 0.789474, 0.210527, "[0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0]", "[0.0, 1.0]"
250, 0.764706, 0.882353, 0.117647, 0.805556, 0.777778, -0.027778, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.5, 0.0, 0.5]"
251, 0.764706, 1.0, 0.235294, 0.805556, 1.0, 0.194445, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.5, 0.0, 0.5]"
252, 0.764706, 0.694706, -0.07, 0.805556, 0.747796, -0.05776, "[0.5, 0.0, 0.0, 0.5, 0.0, 0.0]", "[0.5, 0.0, 0.5]"
253, 0.473684, 0.947368, 0.473684, 0.407895, 1.0, 0.592105, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]"
254, 0.473684, 0.879699, 0.406015, 0.407895, 0.859649, 0.451754, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]"
255, 0.473684, 0.773763, 0.300079, 0.407895, 0.636728, 0.228833, "[0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0]"
256, 0.539474, 0.789474, 0.25, 0.5, 1.0, 0.5, "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
257, 0.539474, 0.81203, 0.272556, 0.5, 0.681286, 0.181286, "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
258, 0.539474, 0.802631, 0.263158, 0.5, 0.548872, 0.048872, "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
259, 0.539474, 0.598265, 0.058791, 0.5, 0.583338, 0.083338, "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
260, 0.539474, 0.619152, 0.079678, 0.5, 0.544617, 0.044617, "[0.0, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]", "[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0]"
